_time,index,source,sourcetype,host,"_raw"
1389366831,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/09/2014 23:59:52 BBBBBBBBBB 01/10/2014 07:13:51 acme-cupertino-pdp01 CISE_RADIUS_Diagnostics 0000098355 1 0 2014-01-10 07:13:51.440 -08:00 0093364027 12930 WARN  Failed-Attempt: Supplicant stopped responding to ISE after sending it the first PEAP message, ConfigVersionId=33, RadiusPacketType=Drop, Device IP Address=BBBBBBBBBB, DestinationIPAddress=BBBBBBBBBB, AcsSessionID=acme-cupertino-pdp01/176956368/1115096, SelectedAccessService=Default Network Access, EapTunnel=PEAP, User-Name=anonymous, NAS-IP-Address=BBBBBBBBBB, NAS-Port=60000, Calling-Station-ID=C4-71-FE-D7-14-E9, NAS-Port-Type=Wireless - IEEE 802.11, CPMSessionID=0a22964452d00e26000005b9, "
1389366831,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/09/2014 23:59:52 BBBBBBBBBB 01/10/2014 07:13:51 acme-cupertino-pdp01 CISE_Failed_Attempts 0000098356 1 0 2014-01-10 07:13:51.440 -08:00 0093364028 5411 NOTICE Failed-Attempt: Supplicant stopped responding to ISE, ConfigVersionId=33, RadiusPacketType=Drop, Device IP Address=BBBBBBBBBB, DestinationIPAddress=BBBBBBBBBB, UserName=anonymous, AcsSessionID=acme-cupertino-pdp01/176956368/1115096, SelectedAccessService=Default Network Access, FailureReason=12930 Supplicant stopped responding to ISE after sending it the first PEAP message, Step=11001, Step=11017, Step=15049, Step=15008, Step=15048, Step=15048, Step=15048, Step=15048, Step=15048, Step=15004, Step=15048, Step=15048, Step=15004, Step=11507, Step=12300, Step=12625, Step=11006, Step=12930, Step=5411, NetworkDeviceName=ITOPS_NGWC_OTA_KATANA1, NetworkDeviceGroups=Location#All Locations#CUP#ITOPS, NetworkDeviceGroups=Device Type#All Device Types#Wireless#WLC#NGWC, EapTunnel=PEAP, User-Name=anonymous, NAS-IP-Address=BBBBBBBBBB, NAS-Port=60000, Calling-Station-ID=C4-71-FE-D7-14-E9, NAS-Port-Type=Wireless - IEEE 802.11, NAS-Port-Id=Capwap13, CPMSessionID=0a22964452d00e26000005b9, EndPointMACAddress=C4-71-FE-D7-14-E9, ISEPolicySetName=Building_CUP14_ITOPS, AllowedProtocolMatchedRule=ITOPS_CUP14_Wireless_Dot1x, StepLatency=17=120003, Location=Location#All Locations#CUP#ITOPS, Device Type=Device Type#All Device Types#Wireless#WLC#NGWC, "
1389366821,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/09/2014 23:59:42 BBBBBBBBBB 01/10/2014 07:13:41 acme-cupertino-pdp01 CISE_RADIUS_Diagnostics 0000098336 1 0 2014-01-10 07:13:41.361 -08:00 0093362501 12934 WARN  Failed-Attempt: Supplicant stopped responding to ISE during PEAP tunnel establishment, ConfigVersionId=33, RadiusPacketType=Drop, Device IP Address=BBBBBBBBBB, DestinationIPAddress=BBBBBBBBBB, AcsSessionID=acme-cupertino-pdp01/176956368/1115081, SelectedAccessService=Default Network Access, EapTunnel=PEAP, User-Name=AAAAAAAAAA, NAS-IP-Address=BBBBBBBBBB, NAS-Port=13, Calling-Station-ID=d8-a2-5e-06-20-a6, NAS-Identifier=Cisco_fe:56:00, NAS-Port-Type=Wireless - IEEE 802.11, CPMSessionID=0a2025060001874052d00dab, "
1389366821,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/09/2014 23:59:42 BBBBBBBBBB 01/10/2014 07:13:41 acme-cupertino-pdp01 CISE_RADIUS_Diagnostics 0000098338 1 0 2014-01-10 07:13:41.550 -08:00 0093362581 12113 WARN  EAP: PAC has expired - rejecting it, ConfigVersionId=33, Device IP Address=BBBBBBBBBB, Device Port=32770, DestinationIPAddress=BBBBBBBBBB, DestinationPort=1812, RadiusPacketType=AccessRequest, RadiusIdentifier=33, User-Name=anonymous, NAS-IP-Address=BBBBBBBBBB, NAS-Port=13, Service-Type=Framed, Framed-MTU=1300, State=37CPMSessionID=0a202506000158ea52ce7947;42SessionID=acme-cupertino-pdp01/176956368/1115234;, Called-Station-ID=34-a8-4e-1e-c5-90:alpha, Calling-Station-ID=00-1e-65-d6-93-e2, NAS-Identifier=Cisco_fe:56:00, NAS-Port-Type=Wireless - IEEE 802.11, Tunnel-Type=(tag=0) VLAN, Tunnel-Medium-Type=(tag=0) 802, Tunnel-Private-Group-ID=(tag=0) 70, cisco-av-pair=audit-session-id=0a202506000158ea52ce7947, Airespace-Wlan-Id=1, AcsSessionID=acme-cupertino-pdp01/176956368/1115234, SelectedAccessService=Default Network Access, EapTunnel=EAP-FAST, CPMSessionID=0a202506000158ea52ce7947, "
1389366821,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/09/2014 23:59:42 BBBBBBBBBB 01/10/2014 07:13:41 acme-cupertino-pdp01 CISE_RADIUS_Diagnostics 0000098339 1 0 2014-01-10 07:13:41.550 -08:00 0093362582 12110 WARN  EAP: PAC verification failed, ConfigVersionId=33, Device IP Address=BBBBBBBBBB, Device Port=32770, DestinationIPAddress=BBBBBBBBBB, DestinationPort=1812, RadiusPacketType=AccessRequest, RadiusIdentifier=33, User-Name=anonymous, NAS-IP-Address=BBBBBBBBBB, NAS-Port=13, Service-Type=Framed, Framed-MTU=1300, State=37CPMSessionID=0a202506000158ea52ce7947;42SessionID=acme-cupertino-pdp01/176956368/1115234;, Called-Station-ID=34-a8-4e-1e-c5-90:alpha, Calling-Station-ID=00-1e-65-d6-93-e2, NAS-Identifier=Cisco_fe:56:00, NAS-Port-Type=Wireless - IEEE 802.11, Tunnel-Type=(tag=0) VLAN, Tunnel-Medium-Type=(tag=0) 802, Tunnel-Private-Group-ID=(tag=0) 70, cisco-av-pair=audit-session-id=0a202506000158ea52ce7947, Airespace-Wlan-Id=1, AcsSessionID=acme-cupertino-pdp01/176956368/1115234, SelectedAccessService=Default Network Access, DetailedInfo=PAC is expired, EapTunnel=EAP-FAST, CPMSessionID=0a202506000158ea52ce7947, "
1389366813,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/09/2014 23:59:34 BBBBBBBBBB 01/10/2014 07:13:33 acme-cupertino-pap01 CISE_System_Statistics 0000001474 1 0 2014-01-10 07:13:33.606 -08:00 0006728858 70501 NOTICE System-Stats: ISE Counters, ConfigVersionId=33, OperationCounters=Counter=4_LocalEndPointReads:6,4_EndpointsDeleted:1, "
1389366790,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/09/2014 23:59:11 BBBBBBBBBB 01/10/2014 07:13:10 acme-cupertino-pdp01 CISE_RADIUS_Diagnostics 0000098294 1 0 2014-01-10 07:13:10.886 -08:00 0093360359 12932 WARN  Failed-Attempt: Supplicant stopped responding to ISE after sending it the first EAP-FAST message, ConfigVersionId=33, RadiusPacketType=Drop, Device IP Address=BBBBBBBBBB, DestinationIPAddress=BBBBBBBBBB, AcsSessionID=acme-cupertino-pdp01/176956368/1115039, SelectedAccessService=Default Network Access, EapTunnel=EAP-FAST, User-Name=anonymous, NAS-IP-Address=BBBBBBBBBB, NAS-Port=60000, Calling-Station-ID=C4-71-FE-D7-14-E9, NAS-Port-Type=Wireless - IEEE 802.11, CPMSessionID=0a22950552d00bec0000036f, "
1389366775,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/09/2014 23:58:56 BBBBBBBBBB 01/10/2014 07:12:55 acme-cupertino-mnt01 CISE_System_Statistics 0000000943 1 0 2014-01-10 07:12:55.927 -08:00 0000099268 70001 NOTICE System-Stats: ISE Process Health, ConfigVersionId=33, SysStatsAcsProcessHealth= ISE Database listener=running, PID: 7078"
1389366775,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/09/2014 23:58:56 BBBBBBBBBB 01/10/2014 07:12:55 acme-cupertino-mnt01 CISE_System_Statistics 0000000944 1 0 2014-01-10 07:12:55.927 -08:00 0000099269 70000 NOTICE System-Stats: ISE Utilization, ConfigVersionId=33, SysStatsUtilizationCpu=0.54%, SysStatsUtilizationNetwork=eth0: rcvd = 1499181; sent = 1499063 ;rcvd_dropped = 0; sent_dropped = 0, SysStatsUtilizationMemory=15.30%, SysStatsUtilizationDiskIO=0.06%, SysStatsUtilizationDiskSpace=36.09% /, SysStatsUtilizationDiskSpace=6.98% /tmp, SysStatsUtilizationDiskSpace=9.24% /localdisk, SysStatsUtilizationDiskSpace=11.26% /storedconfig, SysStatsUtilizationDiskSpace=19.08% /boot, AverageRadiusRequestLatency=0, AverageTacacsRequestLatency=0, DeltaRadiusRequestCount=0, DeltaTacacsRequestCount=0, SysStatsUtilizationLoadAvg=0.22, SysStatsCpuCount=8, SysStatsProcessMemoryMB=3510, 
, 
 ISE M&T Log Processor=running, PID: 10204
 ISE M&T Log Collector=running, PID: 10114
 ISE M&T Session Database=running, PID: 5969
 ISE Profiler DB=running, PID: 7926
 ISE Application Server=running, PID: 10027
 ISE Database=running, number of processes: 43"
1389366775,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/09/2014 23:57:45 BBBBBBBBBB 01/10/2014 07:11:44 CISE_Alarm WARN: RADIUS Authentication Request dropped : Server=acme-cupertino-pdp01; NAS IP Address=BBBBBBBBBB; NAS Identifier=Cisco_fe:56:00; Failure Reason=5440 Endpoint abandoned EAP session and started new"
1389366675,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/09/2014 23:57:16 BBBBBBBBBB 01/10/2014 10:11:15 bxb22-11a-pdp1 CISE_Profiler 0000003045 1 0 2014-01-10 10:11:15.602 -05:00 0002098546 80009 ERROR Profiler: Profiler SNMP request failure, ConfigVersionId=33, EndpointNADAddress=BBBBBBBBBB, ProfilerServer=bxb22-11a-pdp1.acmetech.com, SNMPOIDValue=sysDescr, ProfilerErrorMessage=Timeout occured, "
1389366647,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/09/2014 23:56:48 BBBBBBBBBB 01/10/2014 07:10:47 acme-cupertino-pdp01 CISE_Failed_Attempts 0000098062 1 0 2014-01-10 07:10:47.246 -08:00 0093346178 5441 NOTICE RADIUS: Endpoint started new EAP session while the packet of previous EAP session is being processed. Dropping new session., ConfigVersionId=33, AcsSessionID=, DetailedInfo=Cannot acquire session. Dropping. NAS IP=BBBBBBBBBB; NAS Port=1645; RADIUS packet ID=116; SessionID=., NAS-IP-Address=BBBBBBBBBB, Calling-Station-ID=C4-71-FE-D7-14-E9, FailureReason=5441 Endpoint started new EAP session while the packet of previous EAP session is being processed. Dropping new session., Step=5441, "
1389366647,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/09/2014 23:56:48 BBBBBBBBBB 01/10/2014 07:10:47 acme-cupertino-pdp01 CISE_Failed_Attempts 0000098063 1 0 2014-01-10 07:10:47.246 -08:00 0093346179 5405 NOTICE Failed-Attempt: RADIUS Request dropped, ConfigVersionId=33, AcsSessionID=, DetailedInfo=Cannot acquire session. Dropping. NAS IP=BBBBBBBBBB; NAS Port=1645; RADIUS packet ID=116; SessionID=., NAS-IP-Address=BBBBBBBBBB, Calling-Station-ID=C4-71-FE-D7-14-E9, FailureReason=5441 Endpoint started new EAP session while the packet of previous EAP session is being processed. Dropping new session., Step=5441, Step=5405, "
1389366601,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/09/2014 23:56:02 BBBBBBBBBB 01/10/2014 07:10:01 acme-cupertino-pap02 CISE_System_Statistics 0000001313 1 0 2014-01-10 07:10:01.045 -08:00 0000015291 70501 NOTICE System-Stats: ISE Counters, ConfigVersionId=33, OperationCounters=Counter=4_LocalEndPointReads:2, "
1389366585,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/09/2014 23:55:46 BBBBBBBBBB 01/10/2014 07:09:45 acme-cupertino-pdp01 CISE_System_Statistics 0000097957 1 0 2014-01-10 07:09:45.666 -08:00 0093341034 70501 NOTICE System-Stats: ISE Counters, ConfigVersionId=33, OperationCounters=Counter=8_PolicySet-Building_CUP14_ITOPS:362,2_PolicySet-Building_CUP14_ITOPS.Allowed_Protocol-ITOPS_CUP14_Wireless_Dot1x:332,2_PolicySet-Building_CUP14_ITOPS.Allowed_Protocol-ITOPS_CUP14_Wireless_Dot1x.Identity-Default:188,4_EndpointsCached:2,4_ProbeDnsEndpointsDetected:1,4_HttpPacketsNonAdjacentDropped:159,4_DhcpSkipProfiling:22,4_ARPHit:16,4_ProbeSnmpQueryEndpointsDetected:29,4_EndpointsRetrievedFromOwner:21,4_ProbeRadiusEndpointsDetected:357,4_RadiusPacketsReceived:1061,4_ProfilerCacheHits:631,4_EndpointsOwnerChanged:13,4_ProbeDnsEndpointLookupAvert:129,4_ARPMiss:161,4_IosSensorHttpDetected:16,4_CoAHandledEvents:3,4_ARPUpdate:1,4_EndpointsDetected:437,4_SnmpQueriesPerformed:2,4_LocalEndPointReads:60,4_ProbeDnsEndpointLookup:6,4_RemoteUpdateAverted:168,4_ProbeHttpEndpointsDetected:6,4_ProbeSnmpTrapEndpointsDetected:4,4_RemoteUpdate:1,4_ARPRetrieve:177,4_EndpointsDeleted:1,4_ARPSave:1,4_HttpPacketsReceived:165,4_DhcpPacketsReceived:40,4_EndpointsProfiled:169,4_SnmpTrapsReceived:3,4_ProbeDhcpEndpointsDetected:40,4_EndpointsUpdated:630,2_PolicySet-Building_CUP14_ITOPS.Allowed_Protocol-Default:30,9_PolicySet-Building_CUP14_ITOPS.Global_Exception-Default:37,8_PolicySet-Building_CUP14_ITOPS_OEAP:17,2_PolicySet-Building_CUP14_ITOPS_OEAP.Allowed_Protocol-ITOPS_CUP14_Wireless_Dot1x:17,2_PolicySet-Building_CUPM1_Guest_DR.Allowed_Protocol-CUPM1_WirelessMAB_R:1,2_PolicySet-Location_BXB_Wireless.Allowed_Protocol-Byod-Dot1x-BXB:10,2_PolicySet-Location_BXB_Wireless.Allowed_Protocol-Byod-Dot1x-BXB.Identity-Default:5,9_PolicySet-Building_CUP14_ITOPS_OEAP.Global_Exception-Default:2,8_PolicySet-Building_CUPM1_Guest_DR:1,2_PolicySet-Building_CUPM1_Guest_DR.Allowed_Protocol-CUPM1_WirelessMAB_R.Identity-Default:1,9_PolicySet-Building_CUPM1_Guest_DR.Global_Exception-Alpha_Guest_Registration:1, "
1389366375,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/09/2014 23:52:16 BBBBBBBBBB 01/10/2014 10:06:15 bxb22-11a-pdp1 CISE_Profiler 0000003014 1 0 2014-01-10 10:06:15.949 -05:00 0002095861 80002 INFO  Profiler: Profiler EndPoint profiling event occurred, ConfigVersionId=33, EndpointCertainityMetric=120, EndpointIPAddress=CCCCCCCCCC, EndpointMacAddress=E4:CE:8F:27:76:9E, EndpointMatchedPolicy=OS_X_Mavericks-Workstation, EndpointNADAddress=BBBBBBBBBB, EndpointOUI=Apple, EndpointPolicy=OS_X_Mavericks-Workstation, EndpointProperty=IdentityStoreName=AcmetechAD,StaticAssignment=false,Calling-Station-ID=e4-ce-8f-27-76-9e,PostureApplicable=Yes,host-name=arodwin-mac,BYODRegistration=Yes,EndPointPolicyID=47538570-51c5-11e3-bf88-005056811957,FirstCollection=1331732116258,L4_DST_PORT=2048,TimeToProfile=22,Framed-IP-Address=CCCCCCCCCC,LastNmapScanTime=1331735966759,StaticGroupAssignment=true,dhcp-requested-address=CCCCCCCCCC,DeviceRegistrationStatus=Pending,Description=arodwin MAC,NAS-Port-Type=Wireless - IEEE 802.11,RegistrationTimeStamp=0,UpdateTime=1389208780526,PolicyVersion=328,IdentityGroupID=d7a6ea90-89b2-11e1-a1ce-005056aa4dd7,Total Certainty Factor=120,ciaddr=CCCCCCCCCC,FeedService=false,dhcp-parameter-request-list=1, 3, 6, 15, 119, 95, 252, 44, 46,MatchedPolicyID=47538570-51c5-11e3-bf88-005056811957,DestinationIPAddress=BBBBBBBBBB,IdentityStoreGUID=80985b10-6989-11e1-bf65-005056aa76ca,NmapScanCount=3,NmapSubnetScanID=0,AAA-Server=bxb22-11a-pdp1,PortalUser=arodwin@acmetech.com, EndpointSourceEvent=RADIUS Probe, EndpointUserAgent=Mozilla/5.0 (Macintosh\; Intel Mac OS X 10_9_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/32.0.1700.68 Safari/537.36, EndpointIdentityGroup=RegisteredDevices, ProfilerServer=bxb22-11a-pdp1.acmetech.com, "
1389366269,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/09/2014 23:50:30 BBBBBBBBBB 01/10/2014 07:04:29 acme-cupertino-pdp01 CISE_Identity_Stores_Diagnostics 0000097435 1 0 2014-01-10 07:04:29.167 -08:00 0093310594 24458 WARN  External-Active-Directory: Not all Active Directory attributes are retrieved successfully, ConfigVersionId=33, UserName=host/MERAMIRE-WS01.acmetech.com, AuthenticationMethod=MSCHAPV2, pwdLastSet=130320684622939431, ExternalGroups=acmetech.com/Users/Domain Computers, Response={QueryResult=Passed; },"
1389366269,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/09/2014 23:49:29 BBBBBBBBBB 01/10/2014 07:03:28 CISE_Alarm WARN: EAP Connection Timeout : Server=acme-cupertino-pdp01; NAS IP Address=BBBBBBBBBB; NAS Identifier=bxb22-11-alpha-wlc1"
1389366269,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/09/2014 23:48:05 BBBBBBBBBB 01/10/2014 07:02:04 CISE_Alarm WARN: RADIUS Authentication Request dropped : Server=acme-cupertino-pdp02; NAS IP Address=N/A; NAS Identifier=N/A; Failure Reason=5436 RADIUS packet already in the process"
1389366123,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/09/2014 23:48:04 BBBBBBBBBB 01/10/2014 07:02:03 acme-cupertino-pdp02 CISE_Failed_Attempts 0000006950 1 0 2014-01-10 07:02:03.486 -08:00 0315725386 5436 NOTICE RADIUS: RADIUS packet already in the process, ConfigVersionId=33, FailureReason=5436 RADIUS packet already in the process, Step=5436, "
1389366091,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/09/2014 23:47:32 BBBBBBBBBB 01/10/2014 07:01:31 acme-cupertino-pdp01 CISE_RADIUS_Diagnostics 0000097231 1 0 2014-01-10 07:01:31.726 -08:00 0093299672 12917 WARN  EAP: Expected TLS acknowledge for PEAPv1 protected termination but received another message, ConfigVersionId=33, Device IP Address=BBBBBBBBBB, Device Port=32770, DestinationIPAddress=BBBBBBBBBB, DestinationPort=1812, RadiusPacketType=AccessRequest, RadiusIdentifier=2, User-Name=AAAAAAAAAA, NAS-IP-Address=BBBBBBBBBB, NAS-Port=13, Service-Type=Framed, Framed-MTU=1300, State=37CPMSessionID=0a202506000186e652d00b4a;42SessionID=acme-cupertino-pdp01/176956368/1114319;, Called-Station-ID=68-bd-ab-e6-c0-40:alpha, Calling-Station-ID=40-5f-be-26-95-a3, NAS-Identifier=Cisco_fe:56:00, NAS-Port-Type=Wireless - IEEE 802.11, Tunnel-Type=(tag=0) VLAN, Tunnel-Medium-Type=(tag=0) 802, Tunnel-Private-Group-ID=(tag=0) 70, cisco-av-pair=audit-session-id=0a202506000186e652d00b4a, Airespace-Wlan-Id=1, AcsSessionID=acme-cupertino-pdp01/176956368/1114319, SelectedAccessService=Default Network Access, DetailedInfo=Invalid username or password specified, Retry is  allowed, EapTunnel=PEAP, EapAuthentication=EAP-MSCHAPv2, CPMSessionID=0a202506000186e652d00b4a, "
1389366091,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/09/2014 23:47:32 BBBBBBBBBB 01/10/2014 07:01:31 acme-cupertino-pdp01 CISE_RADIUS_Diagnostics 0000097232 1 0 2014-01-10 07:01:31.727 -08:00 0093299673 11500 WARN  EAP: Invalid or unexpected EAP payload received, ConfigVersionId=33, Device IP Address=BBBBBBBBBB, Device Port=32770, DestinationIPAddress=BBBBBBBBBB, DestinationPort=1812, RadiusPacketType=AccessRequest, RadiusIdentifier=2, User-Name=AAAAAAAAAA, NAS-IP-Address=BBBBBBBBBB, NAS-Port=13, Service-Type=Framed, Framed-MTU=1300, State=37CPMSessionID=0a202506000186e652d00b4a;42SessionID=acme-cupertino-pdp01/176956368/1114319;, Called-Station-ID=68-bd-ab-e6-c0-40:alpha, Calling-Station-ID=40-5f-be-26-95-a3, NAS-Identifier=Cisco_fe:56:00, NAS-Port-Type=Wireless - IEEE 802.11, Tunnel-Type=(tag=0) VLAN, Tunnel-Medium-Type=(tag=0) 802, Tunnel-Private-Group-ID=(tag=0) 70, cisco-av-pair=audit-session-id=0a202506000186e652d00b4a, Airespace-Wlan-Id=1, AcsSessionID=acme-cupertino-pdp01/176956368/1114319, SelectedAccessService=Default Network Access, DetailedInfo=Invalid username or password specified, Retry is  allowed, EapTunnel=PEAP, EapAuthentication=EAP-MSCHAPv2, CPMSessionID=0a202506000186e652d00b4a, "
1389366091,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/09/2014 23:47:29 BBBBBBBBBB 01/10/2014 07:01:28 CISE_Alarm WARN: RADIUS Authentication Request dropped : Server=acme-cupertino-pdp01; NAS IP Address=BBBBBBBBBB; NAS Identifier=bxb22-11-alpha-wlc1; Failure Reason=24408 User authentication against Active Directory failed since user has entered the wrong password"
1389365715,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/09/2014 23:41:16 BBBBBBBBBB 01/10/2014 06:55:15 acme-cupertino-pdp01 CISE_RADIUS_Diagnostics 0000096684 1 0 2014-01-10 06:55:15.311 -08:00 0093267070 12946 WARN  Failed-Attempt: Supplicant stopped responding to ISE during LEAP, ConfigVersionId=33, RadiusPacketType=Drop, Device IP Address=BBBBBBBBBB, DestinationIPAddress=BBBBBBBBBB, AcsSessionID=acme-cupertino-pdp01/176956368/1113740, SelectedAccessService=Default Network Access, EapAuthentication=LEAP, User-Name=76:6a:6f:72:67:65:20:82:3c, NAS-IP-Address=BBBBBBBBBB, NAS-Port=13, Calling-Station-ID=d4-ca-6d-14-83-d7, NAS-Identifier=Cisco_fe:56:00, NAS-Port-Type=Wireless - IEEE 802.11, CPMSessionID=0a2025060001869452d0094f, "
1389365508,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/09/2014 23:37:49 BBBBBBBBBB 01/10/2014 06:51:48 acme-cupertino-pdp01 CISE_RADIUS_Diagnostics 0000096341 1 0 2014-01-10 06:51:48.670 -08:00 0093246353 12953 WARN  EAP: Received EAP packet from the middle of conversation that contains a session on this PSN that does not exist, ConfigVersionId=33, Device IP Address=BBBBBBBBBB, Device Port=1645, DestinationIPAddress=BBBBBBBBBB, DestinationPort=1812, RadiusPacketType=AccessRequest, RadiusIdentifier=93, User-Name=anonymous, NAS-IP-Address=BBBBBBBBBB, NAS-Port=60000, Service-Type=Framed, Framed-MTU=1449, Called-Station-ID=64-d9-89-42-03-c0:acme_phone, Calling-Station-ID=C4-71-FE-D7-14-E9, NAS-Port-Type=Wireless - IEEE 802.11, cisco-av-pair=service-type=Framed, cisco-av-pair=audit-session-id=0a22964452d009a3000005b0, cisco-av-pair=method=dot1x, cisco-av-pair=cisco-wlan-ssid=acme_phone, Airespace-Wlan-Id=2, AcsSessionID=acme-cupertino-pdp01/176956368/1113606, SelectedAccessService=Default Network Access, CPMSessionID=0a22964452d009a3000005b0, "
1389365412,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/09/2014 23:36:13 BBBBBBBBBB 01/10/2014 06:50:12 acme-cupertino-pdp01 CISE_RADIUS_Diagnostics 0000096217 1 0 2014-01-10 06:50:12.361 -08:00 0093238142 12514 WARN  EAP: EAP-TLS failed SSL/TLS handshake because of an unknown CA in the client certificates chain, ConfigVersionId=33, Device IP Address=BBBBBBBBBB, Device Port=32770, DestinationIPAddress=BBBBBBBBBB, DestinationPort=1812, RadiusPacketType=AccessRequest, RadiusIdentifier=231, User-Name=user1, NAS-IP-Address=BBBBBBBBBB, NAS-Port=1, Service-Type=Framed, Framed-MTU=1300, State=37CPMSessionID=0a224cd4000294c752d008a4;42SessionID=acme-cupertino-pdp01/176956368/1113517;, Called-Station-ID=a4-56-30-0e-41-50:Blizzard-ISE, Calling-Station-ID=00-13-ce-cb-55-b0, NAS-Identifier=sjcm-00a-acme-wlc1, NAS-Port-Type=Wireless - IEEE 802.11, Tunnel-Type=(tag=0) VLAN, Tunnel-Medium-Type=(tag=0) 802, Tunnel-Private-Group-ID=(tag=0) 606, cisco-av-pair=audit-session-id=0a224cd4000294c752d008a4, Airespace-Wlan-Id=9, AcsSessionID=acme-cupertino-pdp01/176956368/1113517, SelectedAccessService=Default Network Access, EapAuthentication=EAP-TLS, OpenSSLErrorMessage=SSL alert: code=0x230=560 ; source=local ; type=fatal ; message=""Unknown CA - error unable to get issuer certificate locally"", OpenSSLErrorStack=  47402529077568:error:140890B2:SSL routines:SSL3_GET_CLIENT_CERTIFICATE:no certificate returned:s3_srvr.c:2720:, CPMSessionID=0a224cd4000294c752d008a4, "
1389365412,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/09/2014 23:36:13 BBBBBBBBBB 01/10/2014 06:50:12 acme-cupertino-pdp01 CISE_RADIUS_Diagnostics 0000096218 1 0 2014-01-10 06:50:12.368 -08:00 0093238149 12818 WARN  EAP: Expected TLS acknowledge for last alert but received another message, ConfigVersionId=33, Device IP Address=BBBBBBBBBB, Device Port=32770, DestinationIPAddress=BBBBBBBBBB, DestinationPort=1812, RadiusPacketType=AccessRequest, RadiusIdentifier=232, User-Name=user1, NAS-IP-Address=BBBBBBBBBB, NAS-Port=1, Service-Type=Framed, Framed-MTU=1300, State=37CPMSessionID=0a224cd4000294c752d008a4;42SessionID=acme-cupertino-pdp01/176956368/1113517;, Called-Station-ID=a4-56-30-0e-41-50:Blizzard-ISE, Calling-Station-ID=00-13-ce-cb-55-b0, NAS-Identifier=sjcm-00a-acme-wlc1, NAS-Port-Type=Wireless - IEEE 802.11, Tunnel-Type=(tag=0) VLAN, Tunnel-Medium-Type=(tag=0) 802, Tunnel-Private-Group-ID=(tag=0) 606, cisco-av-pair=audit-session-id=0a224cd4000294c752d008a4, Airespace-Wlan-Id=9, AcsSessionID=acme-cupertino-pdp01/176956368/1113517, SelectedAccessService=Default Network Access, EapAuthentication=EAP-TLS, OpenSSLErrorMessage=SSL alert: code=0x230=560 ; source=local ; type=fatal ; message=""Unknown CA - error unable to get issuer certificate locally"", OpenSSLErrorStack=  47402529077568:error:140890B2:SSL routines:SSL3_GET_CLIENT_CERTIFICATE:no certificate returned:s3_srvr.c:2720:, CPMSessionID=0a224cd4000294c752d008a4, "
1389365125,main,syslog,"Cisco:ISE:Syslog","proxy.corp.com","01/09/2014 23:31:26 BBBBBBBBBB 01/10/2014 09:45:25 bxb22-11a-pdp1 CISE_Posture_and_Client_Provisioning_Audit 0000002886 1 0 2014-01-10 09:45:25.072 -05:00 0002087850 87500 NOTICE Client Provisioning: Client provisioning succeeded, ConfigVersionId=33, MacAddress=24-77-03-36-EA-74, PostureAgentVersion=NACAgent:CCCCCCCCCC3, PosturePolicyMatched=Win-CPP-BXB, UserName=host/AAAAAAAAAA-WS05.acmetech.com, SessionId=0a56668a0000274e52d00749, IpAddress=CCCCCCCCCC, "
